Date,Month,Day Hour,Dry Bulb Temp (celsius),Dew Point Temp (celsius),WSpd (m/s),Max Theoretical COP,Weekday/Weekend,Demand (kW)
7/09/2016,9,5,8.6,8.5,2.6,24.42307692,WEEKDAY,139092.562
7/09/2016,9,6,9,9,2,25.4,WEEKDAY,181543.712
7/09/2016,9,7,10.6,10.5,1.5,30.23809524,WEEKDAY,242130.938
7/09/2016,9,8,14,11.2,2.6,50.8,WEEKDAY,265309.312
7/09/2016,9,9,16.6,11,5.2,105.8333333,WEEKDAY,258073.432
7/09/2016,9,10,18.6,10.6,7.7,635,WEEKDAY,254863.868
7/09/2016,9,11,18.2,10.5,6.7,317.5,WEEKDAY,249052.344
7/09/2016,9,12,19.1,10,7.4,2539,WEEKDAY,247881.278
7/09/2016,9,13,19.7,9.6,8.2,361.8571429,WEEKDAY,245966.392
7/09/2016,9,14,19.7,9.9,7.7,361.8571429,WEEKDAY,240075.546
7/09/2016,9,15,19.7,9.3,7.2,361.8571429,WEEKDAY,235419.374
7/09/2016,9,16,19.1,8.9,6.7,2539,WEEKDAY,237244.778
7/09/2016,9,17,18,9.3,6.7,254,WEEKDAY,244595.048
7/09/2016,9,18,16.3,9.1,4.9,94.07407407,WEEKDAY,269745.512
7/09/2016,9,19,14.9,9,3.1,61.95121951,WEEKDAY,284574.8
7/09/2016,9,20,14.9,9.2,5.1,61.95121951,WEEKDAY,271496.788
7/09/2016,9,21,14.6,9.5,4.3,57.72727273,WEEKDAY,254727.842
7/09/2016,9,22,14.2,9.8,3.6,52.91666667,WEEKDAY,232967.782
7/09/2016,9,23,14.7,9.4,4.6,59.06976744,WEEKDAY,225594.362
8/09/2016,9,0,14.8,9.6,5.7,60.47619048,WEEKDAY,188550.504
8/09/2016,9,1,14.9,9.8,6.7,61.95121951,WEEKDAY,152321.958
8/09/2016,9,2,14.6,9.7,7.2,57.72727273,WEEKDAY,134019.636
8/09/2016,9,3,14.8,9.6,7.2,60.47619048,WEEKDAY,126534.986
8/09/2016,9,4,14.9,9.6,7.2,61.95121951,WEEKDAY,124723.99
8/09/2016,9,5,15.5,9.7,7.7,72.57142857,WEEKDAY,132404.752
8/09/2016,9,6,16.3,10.1,8.8,94.07407407,WEEKDAY,168802.012
8/09/2016,9,7,16.9,10.4,9.8,120.952381,WEEKDAY,221012.022
8/09/2016,9,8,18,11,9.3,254,WEEKDAY,241557.732
8/09/2016,9,9,18.2,10.7,9.8,317.5,WEEKDAY,243175.902
8/09/2016,9,10,18.7,10.4,10.3,846.6666667,WEEKDAY,245669.732
8/09/2016,9,11,20.4,10.7,10.3,180.4285714,WEEKDAY,249098.65
8/09/2016,9,12,21.3,10.5,10.3,109.4347826,WEEKDAY,244492.1
8/09/2016,9,13,21.7,10.2,10.3,93.07407407,WEEKDAY,242070.092
8/09/2016,9,14,21.6,10.3,10.3,96.69230769,WEEKDAY,239767.98
8/09/2016,9,15,21,10,10.3,126,WEEKDAY,237311.526
8/09/2016,9,16,20.1,9.9,10.3,229.9090909,WEEKDAY,242002.394
8/09/2016,9,17,19.6,10.8,7.7,422.3333333,WEEKDAY,249171.898
8/09/2016,9,18,19.1,11.3,7.9,2539,WEEKDAY,270580.182
8/09/2016,9,19,19.2,11.9,8.2,1269,WEEKDAY,271968.992
8/09/2016,9,20,19.2,11.9,8.2,1269,WEEKDAY,257103.85
8/09/2016,9,21,19.4,12.3,9.5,634,WEEKDAY,238857.95
8/09/2016,9,22,19.5,12.7,10.8,507,WEEKDAY,220795.778
8/09/2016,9,23,19.4,11.8,10.8,634,WEEKDAY,218331.152
9/09/2016,9,0,19,11.7,10.1,#DIV/0!,WEEKDAY,181436.056
9/09/2016,9,1,18.6,11.6,9.3,635,WEEKDAY,146428.552
9/09/2016,9,2,18.1,11.6,8.7,282.2222222,WEEKDAY,128612.244
9/09/2016,9,3,17.6,11.5,8.4,181.4285714,WEEKDAY,121746.928
9/09/2016,9,4,17,11.4,8.2,127,WEEKDAY,119733.46
9/09/2016,9,5,15.4,12.2,6.7,70.55555556,WEEKDAY,126229.732
9/09/2016,9,6,15.3,12.5,6.5,68.64864865,WEEKDAY,157394.592
9/09/2016,9,7,15.5,12.7,6.2,72.57142857,WEEKDAY,212188.7
9/09/2016,9,8,15.2,13.6,6.7,66.84210526,WEEKDAY,246427.206
9/09/2016,9,9,15.1,13.1,6.5,65.12820513,WEEKDAY,257086.612
9/09/2016,9,10,15.1,12.9,6.2,65.12820513,WEEKDAY,259520.784
9/09/2016,9,11,15,12.4,6.2,63.5,WEEKDAY,262461.466
9/09/2016,9,12,15.4,13.7,4.2,70.55555556,WEEKDAY,263302.422
9/09/2016,9,13,15.4,14.8,2.1,70.55555556,WEEKDAY,265887.18
9/09/2016,9,14,15.2,14.6,2.1,66.84210526,WEEKDAY,262617.204
9/09/2016,9,15,14.5,14.3,2.6,56.44444444,WEEKDAY,260333.056
9/09/2016,9,16,14.2,13.9,3.1,52.91666667,WEEKDAY,266248.336
9/09/2016,9,17,13.9,13.6,2.6,49.80392157,WEEKDAY,275706.046
9/09/2016,9,18,14,12.8,2.6,50.8,WEEKDAY,283793.026
9/09/2016,9,19,13.2,11.8,2.6,43.79310345,WEEKDAY,281520.666
9/09/2016,9,20,12.6,10.2,3.1,39.6875,WEEKDAY,263850.162
9/09/2016,9,21,11.6,9.8,2.9,34.32432432,WEEKDAY,249265.406
9/09/2016,9,22,10.5,9.5,2.6,29.88235294,WEEKDAY,236447.894
9/09/2016,9,23,11.2,10.9,2.1,32.56410256,WEEKDAY,238883.91
10/09/2016,9,0,11.4,11.2,2.4,33.42105263,WEEKEND,203044.906
10/09/2016,9,1,11.5,11.4,2.6,33.86666667,WEEKEND,163517.112
10/09/2016,9,2,12,11.9,2.1,36.28571429,WEEKEND,143432.156
10/09/2016,9,3,11.9,11.9,4.9,35.77464789,WEEKEND,133938.462
10/09/2016,9,4,11.9,11.8,7.7,35.77464789,WEEKEND,130664.374
10/09/2016,9,5,11.2,11.2,6.7,32.56410256,WEEKEND,133373.888
10/09/2016,9,6,10.8,10.8,6.7,30.97560976,WEEKEND,145231.86
10/09/2016,9,7,10.7,10.5,6.7,30.60240964,WEEKEND,167281.268
10/09/2016,9,8,11.1,9.4,6.7,32.15189873,WEEKEND,201617.606
10/09/2016,9,9,11.5,8.2,6.7,33.86666667,WEEKEND,229139.192
10/09/2016,9,10,12,7.6,6.7,36.28571429,WEEKEND,246322.128
10/09/2016,9,11,12.4,7.2,5.7,38.48484848,WEEKEND,250332.088
10/09/2016,9,12,13,7.9,4.4,42.33333333,WEEKEND,246139.808
10/09/2016,9,13,13.4,8.4,3.1,45.35714286,WEEKEND,247249.59
10/09/2016,9,14,12.6,8.6,3.6,39.6875,WEEKEND,242638.514
10/09/2016,9,15,12.7,8.2,3.8,40.31746032,WEEKEND,232688.884
10/09/2016,9,16,12.6,8.2,4.1,39.6875,WEEKEND,228862.622
10/09/2016,9,17,11.7,9.1,4.6,34.79452055,WEEKEND,255822.174
10/09/2016,9,18,11.2,10,3.3,32.56410256,WEEKEND,290358.944
10/09/2016,9,19,10.5,10.4,2.1,29.88235294,WEEKEND,295719.498
10/09/2016,9,20,10.5,10.4,0,29.88235294,WEEKEND,279437.92
10/09/2016,9,21,9.8,9.7,1.3,27.60869565,WEEKEND,263620.846
10/09/2016,9,22,9.1,9,2.6,25.65656566,WEEKEND,249634.19
10/09/2016,9,23,8.9,8.8,2.6,25.14851485,WEEKEND,254677.784
11/09/2016,9,0,8.3,8.2,2.9,23.73831776,WEEKEND,221662.068
11/09/2016,9,1,7.7,7.6,3.1,22.47787611,WEEKEND,182755.274
11/09/2016,9,2,7.4,7.3,3.1,21.89655172,WEEKEND,159288.778
11/09/2016,9,3,7.3,7.3,3.6,21.70940171,WEEKEND,148027.194
11/09/2016,9,4,7.2,7.2,4.1,21.52542373,WEEKEND,143688.886
11/09/2016,9,5,6.7,6.7,3.6,20.6504065,WEEKEND,144030.572
11/09/2016,9,6,7.5,7.5,3.6,22.08695652,WEEKEND,154000.744
11/09/2016,9,7,9.1,8.9,3.6,25.65656566,WEEKEND,167699.426
11/09/2016,9,8,12.1,8.8,2.6,36.8115942,WEEKEND,191539.258
11/09/2016,9,9,14,8.9,3.1,50.8,WEEKEND,205908.794
11/09/2016,9,10,15.2,9,3.6,66.84210526,WEEKEND,212294.96
11/09/2016,9,11,15.4,9,3.6,70.55555556,WEEKEND,218126.682
11/09/2016,9,12,15.3,9.1,3.4,68.64864865,WEEKEND,221028.974
11/09/2016,9,13,14.9,9,3.1,61.95121951,WEEKEND,222309.916
11/09/2016,9,14,15,8.2,6.2,63.5,WEEKEND,224316.84
11/09/2016,9,15,14.7,8,5.7,59.06976744,WEEKEND,237916.596
11/09/2016,9,16,14.1,7.8,5.1,51.83673469,WEEKEND,236870.312
11/09/2016,9,17,13.5,7.6,5.7,46.18181818,WEEKEND,258107.038
11/09/2016,9,18,12.4,7.8,5.4,38.48484848,WEEKEND,294874.766
11/09/2016,9,19,11.7,8,5.1,34.79452055,WEEKEND,316119.556
11/09/2016,9,20,11.7,7.8,4.6,34.79452055,WEEKEND,303183.52
11/09/2016,9,21,11.6,7.9,3.6,34.32432432,WEEKEND,283247.52
11/09/2016,9,22,11.5,8.1,2.6,33.86666667,WEEKEND,252388.776
11/09/2016,9,23,10.5,9.3,1.5,29.88235294,WEEKEND,239990.196
12/09/2016,9,0,10.1,9.4,2.3,28.53932584,WEEKDAY,204019.98
12/09/2016,9,1,9.7,9.5,3.1,27.31182796,WEEKDAY,167776.78
12/09/2016,9,2,9.6,9.5,3.1,27.0212766,WEEKDAY,146916.37
12/09/2016,9,3,9.5,9.4,3.1,26.73684211,WEEKDAY,138865.944
12/09/2016,9,4,9.4,9.3,3.1,26.45833333,WEEKDAY,136618.882
12/09/2016,9,5,9.2,9.1,2.6,25.91836735,WEEKDAY,145377.876
12/09/2016,9,6,9.3,9.2,2.6,26.18556701,WEEKDAY,187515.046
12/09/2016,9,7,9.6,9.5,2.6,27.0212766,WEEKDAY,254791.646
12/09/2016,9,8,9.7,9.6,2.1,27.31182796,WEEKDAY,296719.45
12/09/2016,9,9,10.3,10.1,1.1,29.1954023,WEEKDAY,310031.172
12/09/2016,9,10,11.2,10.3,0,32.56410256,WEEKDAY,313799.824
12/09/2016,9,11,11.6,9.2,2.6,34.32432432,WEEKDAY,314819.32
12/09/2016,9,12,12.6,9.2,1.3,39.6875,WEEKDAY,314602.438
12/09/2016,9,13,13.1,9.3,0,43.05084746,WEEKDAY,308910.088
12/09/2016,9,14,12.2,10.5,4.6,37.35294118,WEEKDAY,307163.688
12/09/2016,9,15,12.1,9.8,4.3,36.8115942,WEEKDAY,298381.194
12/09/2016,9,16,11.9,9.2,4.1,35.77464789,WEEKDAY,292694.552
12/09/2016,9,17,11,9.2,5.1,31.75,WEEKDAY,315468.746
12/09/2016,9,18,11,9.2,4.3,31.75,WEEKDAY,348233.64
12/09/2016,9,19,11,9.3,3.6,31.75,WEEKDAY,363104.5
12/09/2016,9,20,10.6,9.1,4.6,30.23809524,WEEKDAY,347218.332
12/09/2016,9,21,10.1,9.3,4.1,28.53932584,WEEKDAY,321698.478
12/09/2016,9,22,9.7,9.6,3.6,27.31182796,WEEKDAY,282790.024
12/09/2016,9,23,9.5,9.4,3.1,26.73684211,WEEKDAY,259572.526
13/09/2016,9,0,9.5,9.4,3.4,26.73684211,WEEKDAY,219542.15
13/09/2016,9,1,9.5,9.4,3.6,26.73684211,WEEKDAY,179777.826
13/09/2016,9,2,9.2,9.2,2.6,25.91836735,WEEKDAY,158554.964
13/09/2016,9,3,9.3,9.3,2,26.18556701,WEEKDAY,149239.97
13/09/2016,9,4,9.5,9.4,1.5,26.73684211,WEEKDAY,146828.298
13/09/2016,9,5,9.6,9.5,0,27.0212766,WEEKDAY,154852.588
13/09/2016,9,6,9.8,9.7,0,27.60869565,WEEKDAY,198533.616
13/09/2016,9,7,10,9.9,0,28.22222222,WEEKDAY,271353.204
13/09/2016,9,8,10,9.9,2.1,28.22222222,WEEKDAY,317390.28
13/09/2016,9,9,10.3,10.2,3.3,29.1954023,WEEKDAY,331121.146
13/09/2016,9,10,10.7,10.6,4.6,30.60240964,WEEKDAY,342526.95
13/09/2016,9,11,10.7,10.7,2.1,30.60240964,WEEKDAY,342773.464
13/09/2016,9,12,11.2,11.1,3.3,32.56410256,WEEKDAY,347393.438
13/09/2016,9,13,11.7,11.6,4.6,34.79452055,WEEKDAY,347952.782
13/09/2016,9,14,12,11.9,3.6,36.28571429,WEEKDAY,338252.244
13/09/2016,9,15,12.2,12.2,3.4,37.35294118,WEEKDAY,328549.738
13/09/2016,9,16,12.2,12.2,3.1,37.35294118,WEEKDAY,331600.082
13/09/2016,9,17,12.1,12,1.5,36.8115942,WEEKDAY,342575.266
13/09/2016,9,18,11.8,11.8,2,35.27777778,WEEKDAY,365381.338
13/09/2016,9,19,11.7,11.7,2.6,34.79452055,WEEKDAY,373097.58
13/09/2016,9,20,11.4,11.3,0,33.42105263,WEEKDAY,355060.53
13/09/2016,9,21,11.4,11.3,0.8,33.42105263,WEEKDAY,329820.564
13/09/2016,9,22,11.4,11.3,1.5,33.42105263,WEEKDAY,289772.794
13/09/2016,9,23,11.6,11.5,2.6,34.32432432,WEEKDAY,265437.87
14/09/2016,9,0,12.3,12.2,3.1,37.91044776,WEEKDAY,220462.424
14/09/2016,9,1,12.9,12.8,3.6,41.63934426,WEEKDAY,178558.014
14/09/2016,9,2,12.6,12.3,3.6,39.6875,WEEKDAY,157196.772
14/09/2016,9,3,12.4,12.2,4.7,38.48484848,WEEKDAY,147604.932
14/09/2016,9,4,12.2,12.1,5.7,37.35294118,WEEKDAY,145254.896
14/09/2016,9,5,12,11.9,4.1,36.28571429,WEEKDAY,154393.71
14/09/2016,9,6,11.6,11.6,4.6,34.32432432,WEEKDAY,197567.148
14/09/2016,9,7,11.9,11.8,5.1,35.77464789,WEEKDAY,267358.966
14/09/2016,9,8,12.7,12.6,2.6,40.31746032,WEEKDAY,315927.954
14/09/2016,9,9,13.7,10,5.2,47.9245283,WEEKDAY,310622.846
14/09/2016,9,10,14.4,7.8,7.7,55.2173913,WEEKDAY,301272.43
14/09/2016,9,11,12.7,8,7.7,40.31746032,WEEKDAY,284971.224
14/09/2016,9,12,13.4,8.4,7.7,45.35714286,WEEKDAY,290847.938
14/09/2016,9,13,13.5,8.9,7.7,46.18181818,WEEKDAY,287568.53
14/09/2016,9,14,13.7,6.9,8.7,47.9245283,WEEKDAY,281284.494
14/09/2016,9,15,12.2,8.1,7.9,37.35294118,WEEKDAY,276672.808
14/09/2016,9,16,11.1,9.1,7.2,32.15189873,WEEKDAY,291431.956
14/09/2016,9,17,10.4,8.6,4.1,29.53488372,WEEKDAY,318819.298
14/09/2016,9,18,10.5,8.5,4.1,29.88235294,WEEKDAY,348081.584
14/09/2016,9,19,10.2,7.9,4.1,28.86363636,WEEKDAY,365854.432
14/09/2016,9,20,9.7,8.5,4.1,27.31182796,WEEKDAY,352530.758
14/09/2016,9,21,9.1,7.7,4.9,25.65656566,WEEKDAY,332543.924
14/09/2016,9,22,8.5,6.9,5.7,24.19047619,WEEKDAY,298967.762
14/09/2016,9,23,8.7,7.7,5.1,24.66019417,WEEKDAY,275199.874
15/09/2016,9,0,8.7,8.2,4.8,24.66019417,WEEKDAY,230568.796
15/09/2016,9,1,8.7,8.6,4.6,24.66019417,WEEKDAY,187856.856
15/09/2016,9,2,8.9,8.7,4.1,25.14851485,WEEKDAY,165119.392
15/09/2016,9,3,8.5,8.3,3.8,24.19047619,WEEKDAY,155699.624
15/09/2016,9,4,8.1,8,3.6,23.30275229,WEEKDAY,153121.588
15/09/2016,9,5,8.6,8.4,4.1,24.42307692,WEEKDAY,162080.382
15/09/2016,9,6,9.3,8.5,3.8,26.18556701,WEEKDAY,207138.33
15/09/2016,9,7,10,8.8,3.6,28.22222222,WEEKDAY,277723.768
15/09/2016,9,8,11.7,9.9,5.1,34.79452055,WEEKDAY,319256.748
15/09/2016,9,9,11.7,10.3,5.9,34.79452055,WEEKDAY,317301.912
15/09/2016,9,10,11.7,10.7,6.7,34.79452055,WEEKDAY,313870.978
15/09/2016,9,11,13.2,12.7,7.2,43.79310345,WEEKDAY,317994.324
15/09/2016,9,12,13.3,12.1,8.5,44.56140351,WEEKDAY,315886.098
15/09/2016,9,13,13.2,11.2,9.8,43.79310345,WEEKDAY,325857.77
15/09/2016,9,14,13.1,10.7,8.7,43.05084746,WEEKDAY,329942.914
15/09/2016,9,15,13,10.2,7.9,42.33333333,WEEKDAY,328768.262
15/09/2016,9,16,12.7,9.6,7.2,40.31746032,WEEKDAY,335820.68
15/09/2016,9,17,12.1,9.6,5.7,36.8115942,WEEKDAY,347067.188
15/09/2016,9,18,11.6,8.8,5.7,34.32432432,WEEKDAY,365893.132
15/09/2016,9,19,11.2,8.2,5.7,32.56410256,WEEKDAY,374186.91
15/09/2016,9,20,11,8.1,4.1,31.75,WEEKDAY,357797.994
15/09/2016,9,21,10.8,8.2,3.8,30.97560976,WEEKDAY,335843.732
15/09/2016,9,22,10.6,8.3,3.6,30.23809524,WEEKDAY,300307.478
15/09/2016,9,23,9.7,8,5.1,27.31182796,WEEKDAY,277310.82
16/09/2016,9,0,9.6,8,4.1,27.0212766,WEEKDAY,232712.65
16/09/2016,9,1,9.5,8,3.1,26.73684211,WEEKDAY,189861.858
16/09/2016,9,2,8.6,7.9,3.6,24.42307692,WEEKDAY,166830.574
16/09/2016,9,3,8.6,7.8,3.1,24.42307692,WEEKDAY,156715.282
16/09/2016,9,4,8.7,7.6,2.6,24.66019417,WEEKDAY,154681.508
16/09/2016,9,5,9.1,7.1,3.1,25.65656566,WEEKDAY,162954.906
16/09/2016,9,6,9.5,6.8,3.1,26.73684211,WEEKDAY,207354.408
16/09/2016,9,7,10.1,6.7,3.1,28.53932584,WEEKDAY,273378.986
16/09/2016,9,8,11,6.8,3.6,31.75,WEEKDAY,308824.686
16/09/2016,9,9,11.7,6.8,3.8,34.79452055,WEEKDAY,308518.016
16/09/2016,9,10,12.5,6.7,4.1,39.07692308,WEEKDAY,300313.94
16/09/2016,9,11,12.6,6.1,4.1,39.6875,WEEKDAY,299797.036
16/09/2016,9,12,13.6,6.1,4.6,47.03703704,WEEKDAY,297083.634
16/09/2016,9,13,14.4,6.2,5.1,55.2173913,WEEKDAY,281766.3
16/09/2016,9,14,14.7,6.7,5.1,59.06976744,WEEKDAY,276867.146
16/09/2016,9,15,14.5,6.6,4.3,56.44444444,WEEKDAY,280090.562
16/09/2016,9,16,14,6.5,3.6,50.8,WEEKDAY,284897.724
16/09/2016,9,17,13.7,6.5,4.1,47.9245283,WEEKDAY,298434.986
16/09/2016,9,18,12.9,6.4,4.1,41.63934426,WEEKDAY,319237.248
16/09/2016,9,19,12.2,6.5,4.1,37.35294118,WEEKDAY,321739.778
16/09/2016,9,20,11.6,7.2,4.6,34.32432432,WEEKDAY,308752.476
16/09/2016,9,21,11.5,7.4,5.2,33.86666667,WEEKDAY,295339.534
16/09/2016,9,22,11.4,7.6,5.7,33.42105263,WEEKDAY,280863.506
16/09/2016,9,23,11.7,7.5,6.7,34.79452055,WEEKDAY,275493.294
17/09/2016,9,0,11.4,7.1,7,33.42105263,WEEKEND,233880.256
17/09/2016,9,1,11.2,6.7,7.2,32.56410256,WEEKEND,189913.5
17/09/2016,9,2,11,6.6,6.2,31.75,WEEKEND,165093.924
17/09/2016,9,3,10.9,6.5,6.5,31.35802469,WEEKEND,152863.914
17/09/2016,9,4,10.7,6.4,6.7,30.60240964,WEEKEND,147716.654
17/09/2016,9,5,10.7,6.7,7.7,30.60240964,WEEKEND,149842.044
17/09/2016,9,6,11.1,6.8,8.5,32.15189873,WEEKEND,163154.044
17/09/2016,9,7,11.9,7.1,9.3,35.77464789,WEEKEND,182174.974
17/09/2016,9,8,13.6,8.1,9.8,47.03703704,WEEKEND,213012.098
17/09/2016,9,9,14.9,9.1,9.8,61.95121951,WEEKEND,224304.728
17/09/2016,9,10,16.2,9.8,9.8,90.71428571,WEEKEND,227862.09
17/09/2016,9,11,17.1,10.4,9.8,133.6842105,WEEKEND,219473.036
17/09/2016,9,12,18,10.1,9,254,WEEKEND,210184.676
17/09/2016,9,13,18.5,9.7,8.2,508,WEEKEND,205628.872
17/09/2016,9,14,18.4,9.6,7.7,423.3333333,WEEKEND,197000.994
17/09/2016,9,15,18,9.6,7.9,254,WEEKEND,195870.394
17/09/2016,9,16,17.2,9.5,8.2,141.1111111,WEEKEND,203260.188
17/09/2016,9,17,16.7,10.1,7.2,110.4347826,WEEKEND,217630.374
17/09/2016,9,18,15.3,9.5,5.7,68.64864865,WEEKEND,250749.57
17/09/2016,9,19,14.4,9.3,4.1,55.2173913,WEEKEND,267833.22
17/09/2016,9,20,14,10.5,4.1,50.8,WEEKEND,256254.416
17/09/2016,9,21,14.2,10.3,4.6,52.91666667,WEEKEND,242940.114
17/09/2016,9,22,14.4,10.1,5.1,55.2173913,WEEKEND,231880.298
17/09/2016,9,23,14.7,9.6,6.7,59.06976744,WEEKEND,239381.67
18/09/2016,9,0,14.4,9.8,7.4,55.2173913,WEEKEND,209399.448
18/09/2016,9,1,14,9.9,8.2,50.8,WEEKEND,171389.594
18/09/2016,9,2,13.4,9.9,5.7,45.35714286,WEEKEND,148380.956
18/09/2016,9,3,12.1,9.7,6.7,36.8115942,WEEKEND,136872.296
18/09/2016,9,4,10.7,9.4,7.7,30.60240964,WEEKEND,132522.956
18/09/2016,9,5,10,9.1,4.6,28.22222222,WEEKEND,133789.092
18/09/2016,9,6,9.8,8.3,3.8,27.60869565,WEEKEND,142219.284
18/09/2016,9,7,10.2,8.2,3.1,28.86363636,WEEKEND,155228.572
18/09/2016,9,8,10,8.2,4.1,28.22222222,WEEKEND,186633.428
18/09/2016,9,9,10.6,8.7,4.3,30.23809524,WEEKEND,218328.482
18/09/2016,9,10,10.9,8.7,4.6,31.35802469,WEEKEND,237971.21
18/09/2016,9,11,10.9,7.3,5.1,31.35802469,WEEKEND,250907.552
18/09/2016,9,12,11.1,6.6,4.6,32.15189873,WEEKEND,257350.842
18/09/2016,9,13,11.2,6.1,4.1,32.56410256,WEEKEND,260685.31
18/09/2016,9,14,11.6,7,3.6,34.32432432,WEEKEND,257834.406
18/09/2016,9,15,11.4,7.4,4.1,33.42105263,WEEKEND,259310.258
18/09/2016,9,16,11.2,8.2,4.6,32.56410256,WEEKEND,258107.438
18/09/2016,9,17,10.2,8.5,6.7,28.86363636,WEEKEND,279388.078
18/09/2016,9,18,9.8,9.1,5.7,27.60869565,WEEKEND,322904.454
18/09/2016,9,19,8.7,8.6,4.6,24.66019417,WEEKEND,341538.094
18/09/2016,9,20,8.9,8.7,2.6,25.14851485,WEEKEND,329504.588
18/09/2016,9,21,7.8,7,3.1,22.67857143,WEEKEND,308060.05
18/09/2016,9,22,6.7,5.4,3.6,20.6504065,WEEKEND,276544.354
18/09/2016,9,23,7.7,7,4.1,22.47787611,WEEKEND,260536.438
19/09/2016,9,0,7.2,6.8,3.6,21.52542373,WEEKDAY,221998.172
19/09/2016,9,1,6.7,6.6,3.1,20.6504065,WEEKDAY,181606.508
19/09/2016,9,2,7.5,7.3,3.6,22.08695652,WEEKDAY,158847.472
19/09/2016,9,3,7.2,6.9,3.1,21.52542373,WEEKDAY,148889.044
19/09/2016,9,4,6.9,6.5,2.6,20.99173554,WEEKDAY,147078.112
19/09/2016,9,5,7.2,6.8,3.1,21.52542373,WEEKDAY,154486.306
19/09/2016,9,6,8.4,7.5,3.6,23.96226415,WEEKDAY,196124.176
19/09/2016,9,7,9.7,8,4.1,27.31182796,WEEKDAY,258402.684
19/09/2016,9,8,11.2,8.2,4.6,32.56410256,WEEKDAY,296258.62
19/09/2016,9,9,12.1,7.1,3.8,36.8115942,WEEKDAY,294070.856
19/09/2016,9,10,12.7,5.8,3.1,40.31746032,WEEKDAY,290833.654
19/09/2016,9,11,13.1,6.8,2.6,43.05084746,WEEKDAY,291768.408
19/09/2016,9,12,13.8,5.4,2.4,48.84615385,WEEKDAY,281745.752
19/09/2016,9,13,14.5,4.4,2.1,56.44444444,WEEKDAY,280373.372
19/09/2016,9,14,15.2,5,2.1,66.84210526,WEEKDAY,272741.608
19/09/2016,9,15,15.2,5.2,2.9,66.84210526,WEEKDAY,259872.21
19/09/2016,9,16,14.7,5.4,3.6,59.06976744,WEEKDAY,256673.318
19/09/2016,9,17,13.2,5.5,3.6,43.79310345,WEEKDAY,264374.492
19/09/2016,9,18,12.1,5.5,3.6,36.8115942,WEEKDAY,297581.934
19/09/2016,9,19,10.9,5.3,3.6,31.35802469,WEEKDAY,332499.36
19/09/2016,9,20,10,5.1,2.6,28.22222222,WEEKDAY,324489.258
19/09/2016,9,21,9.1,5.2,3.1,25.65656566,WEEKDAY,306277.556
19/09/2016,9,22,8.1,5.3,3.6,23.30275229,WEEKDAY,274238.778
19/09/2016,9,23,8,5.7,3.1,23.09090909,WEEKDAY,255897.074
20/09/2016,9,0,8.6,5.7,3.4,24.42307692,WEEKDAY,214058.756
20/09/2016,9,1,9.2,5.6,3.6,25.91836735,WEEKDAY,174505.452
20/09/2016,9,2,10.2,5.6,4.6,28.86363636,WEEKDAY,153826.106
20/09/2016,9,3,9.6,5.5,4.6,27.0212766,WEEKDAY,144897.066
20/09/2016,9,4,8.9,5.4,4.6,25.14851485,WEEKDAY,143238.58
20/09/2016,9,5,8.7,5.2,3.6,24.66019417,WEEKDAY,151763.56
20/09/2016,9,6,10.3,5.5,5.2,29.1954023,WEEKDAY,194289.676
20/09/2016,9,7,12.1,5.9,6.7,36.8115942,WEEKDAY,250863.612
20/09/2016,9,8,14.1,6.8,7.7,51.83673469,WEEKDAY,276387.664
20/09/2016,9,9,15.1,7,8.2,65.12820513,WEEKDAY,274206.102
20/09/2016,9,10,15.9,7.3,8.7,81.93548387,WEEKDAY,266724.336
20/09/2016,9,11,17.1,7.6,8.2,133.6842105,WEEKDAY,259368.436
20/09/2016,9,12,17.5,7.9,7.9,169.3333333,WEEKDAY,255654.288
20/09/2016,9,13,17.6,7.8,7.7,181.4285714,WEEKDAY,254399.934
20/09/2016,9,14,17.6,7.3,8.2,181.4285714,WEEKDAY,252095.416
20/09/2016,9,15,16.9,6.9,7.9,120.952381,WEEKDAY,246010.578
20/09/2016,9,16,16,6.6,7.7,84.66666667,WEEKDAY,245745.212
20/09/2016,9,17,15.2,7.4,4.6,66.84210526,WEEKDAY,255730.034
20/09/2016,9,18,14.4,7.1,5.4,55.2173913,WEEKDAY,282290.426
20/09/2016,9,19,13.9,6.9,6.2,49.80392157,WEEKDAY,310863.18
20/09/2016,9,20,13.2,7,4.6,43.79310345,WEEKDAY,301170.094
20/09/2016,9,21,12.9,7,4.6,41.63934426,WEEKDAY,283358.886
20/09/2016,9,22,12.6,7,4.6,39.6875,WEEKDAY,256663.518
20/09/2016,9,23,11.4,7,3.6,33.42105263,WEEKDAY,243231.768
21/09/2016,9,0,11.2,7.2,2.9,32.56410256,WEEKDAY,203098.83
21/09/2016,9,1,10.9,7.3,2.1,31.35802469,WEEKDAY,165228.292
21/09/2016,9,2,10.4,7.7,1,29.53488372,WEEKDAY,144773.448
21/09/2016,9,3,10.6,7.8,1.3,30.23809524,WEEKDAY,136357.63
21/09/2016,9,4,10.7,7.8,1.5,30.60240964,WEEKDAY,133856.938
21/09/2016,9,5,10.6,8.8,2.1,30.23809524,WEEKDAY,141712.882
21/09/2016,9,6,10.4,9.5,2.1,29.53488372,WEEKDAY,181237.04
21/09/2016,9,7,10.5,10.1,2.1,29.88235294,WEEKDAY,241111.808
21/09/2016,9,8,11,10.7,3.1,31.75,WEEKDAY,288133.082
